Machine ID,Availability,Performance,Quality,OEE,Availability Loss,Performance Loss,Quality Loss,Dominant Loss,Description,Typical Downtime
CNC_Milling_10,100.0,95.62,99.61,95.25,0.0,4.38,0.39,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_18,100.0,95.4,99.6,95.02,0.0,4.6,0.4,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_18,100.0,95.4,99.6,95.02,0.0,4.6,0.4,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_20,100.0,95.47,99.61,95.09,0.0,4.53,0.39,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,95.68,99.64,95.33,0.0,4.32,0.36,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_7,100.0,96.55,99.0,95.58,0.0,3.45,1.0,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_7,100.0,96.55,99.0,95.58,0.0,3.45,1.0,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_12,100.0,95.71,98.79,94.55,0.0,4.29,1.21,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_12,100.0,95.71,98.79,94.55,0.0,4.29,1.21,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_13,100.0,97.26,98.58,95.87,0.0,2.74,1.42,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_12,100.0,96.1,97.98,94.16,0.0,3.9,2.02,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_12,100.0,96.1,97.98,94.16,0.0,3.9,2.02,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_11,100.0,97.01,98.51,95.56,0.0,2.99,1.49,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_11,100.0,97.01,98.51,95.56,0.0,2.99,1.49,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_13,100.0,97.26,98.58,95.87,0.0,2.74,1.42,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_3,100.0,97.43,98.04,95.52,0.0,2.57,1.96,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_3,100.0,97.43,98.04,95.52,0.0,2.57,1.96,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_12,100.0,97.5,98.06,95.6,0.0,2.5,1.94,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_12,100.0,97.5,98.06,95.6,0.0,2.5,1.94,No Significant Loss,No Fault / Normal Operation,0
Press_Line_3,100.0,98.05,97.88,95.97,0.0,1.95,2.12,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_4,100.0,97.71,97.43,95.2,0.0,2.29,2.57,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_4,100.0,97.71,97.43,95.2,0.0,2.29,2.57,No Significant Loss,No Fault / Normal Operation,0
Press_Line_3,100.0,98.05,97.88,95.97,0.0,1.95,2.12,No Significant Loss,No Fault / Normal Operation,0
Press_Line_13,100.0,98.48,97.65,96.16,0.0,1.52,2.35,No Significant Loss,No Fault / Normal Operation,0
Press_Line_13,100.0,98.48,97.65,96.16,0.0,1.52,2.35,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,96.56,99.35,95.94,0.0,3.44,0.65,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,96.56,99.35,95.94,0.0,3.44,0.65,No Significant Loss,No Fault / Normal Operation,0
Press_Line_12,100.0,97.25,99.49,96.75,0.0,2.75,0.51,No Significant Loss,No Fault / Normal Operation,0
Press_Line_12,100.0,97.25,99.49,96.75,0.0,2.75,0.51,No Significant Loss,No Fault / Normal Operation,0
Press_Line_5,100.0,97.56,98.35,95.94,0.0,2.44,1.65,No Significant Loss,No Fault / Normal Operation,0
Press_Line_5,100.0,97.56,98.35,95.94,0.0,2.44,1.65,No Significant Loss,No Fault / Normal Operation,0
Press_Line_10,100.0,98.26,98.29,96.58,0.0,1.74,1.71,No Significant Loss,No Fault / Normal Operation,0
Press_Line_10,100.0,98.26,98.29,96.58,0.0,1.74,1.71,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_5,100.0,95.29,99.57,94.88,0.0,4.71,0.43,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_5,100.0,95.29,99.57,94.88,0.0,4.71,0.43,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_19,100.0,96.5,97.92,94.49,0.0,3.5,2.08,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_19,100.0,96.5,97.92,94.49,0.0,3.5,2.08,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_1,100.0,97.52,97.68,95.26,0.0,2.48,2.32,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_1,100.0,97.52,97.68,95.26,0.0,2.48,2.32,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_11,100.0,97.88,97.34,95.27,0.0,2.12,2.66,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_11,100.0,97.88,97.34,95.27,0.0,2.12,2.66,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_18,100.0,96.85,99.33,96.2,0.0,3.15,0.67,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_1,100.0,96.88,99.33,96.23,0.0,3.12,0.67,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_18,100.0,96.85,99.33,96.2,0.0,3.15,0.67,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_1,100.0,96.88,99.33,96.23,0.0,3.12,0.67,No Significant Loss,No Fault / Normal Operation,0
Press_Line_19,100.0,97.62,98.87,96.52,0.0,2.38,1.13,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_1,100.0,97.2,98.67,95.91,0.0,2.8,1.33,No Significant Loss,No Fault / Normal Operation,0
Press_Line_12,100.0,97.75,98.98,96.75,0.0,2.25,1.02,No Significant Loss,No Fault / Normal Operation,0
Press_Line_19,100.0,97.62,98.87,96.52,0.0,2.38,1.13,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_4,100.0,97.1,98.64,95.79,0.0,2.9,1.36,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_4,100.0,97.1,98.64,95.79,0.0,2.9,1.36,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_1,100.0,97.2,98.67,95.91,0.0,2.8,1.33,No Significant Loss,No Fault / Normal Operation,0
Press_Line_12,100.0,97.75,98.98,96.75,0.0,2.25,1.02,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_9,100.0,97.85,97.41,95.32,0.0,2.15,2.59,No Significant Loss,No Fault / Normal Operation,0
Press_Line_16,100.0,98.11,97.93,96.08,0.0,1.89,2.07,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_9,100.0,97.85,97.41,95.32,0.0,2.15,2.59,No Significant Loss,No Fault / Normal Operation,0
Press_Line_16,100.0,98.11,97.93,96.08,0.0,1.89,2.07,No Significant Loss,No Fault / Normal Operation,0
Press_Line_15,100.0,98.44,97.33,95.81,0.0,1.56,2.67,No Significant Loss,No Fault / Normal Operation,0
Press_Line_15,100.0,98.44,97.33,95.81,0.0,1.56,2.67,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_5,100.0,97.39,99.73,97.13,0.0,2.61,0.27,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_5,100.0,97.39,99.73,97.13,0.0,2.61,0.27,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_10,100.0,97.17,99.7,96.89,0.0,2.83,0.3,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_10,100.0,97.17,99.7,96.89,0.0,2.83,0.3,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_18,100.0,96.53,98.83,95.4,0.0,3.47,1.17,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_18,100.0,96.53,98.83,95.4,0.0,3.47,1.17,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_14,100.0,96.72,98.92,95.68,0.0,3.28,1.08,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_14,100.0,96.72,98.92,95.68,0.0,3.28,1.08,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,97.07,98.21,95.33,0.0,2.93,1.79,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,97.07,98.21,95.33,0.0,2.93,1.79,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_7,100.0,97.52,98.34,95.91,0.0,2.48,1.66,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_7,100.0,97.52,98.34,95.91,0.0,2.48,1.66,No Significant Loss,No Fault / Normal Operation,0
Press_Line_17,100.0,98.1,98.84,96.96,0.0,1.9,1.16,No Significant Loss,No Fault / Normal Operation,0
Press_Line_17,100.0,98.1,98.84,96.96,0.0,1.9,1.16,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_17,100.0,98.09,98.08,96.21,0.0,1.91,1.92,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_11,100.0,97.38,97.15,94.6,0.0,2.62,2.85,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_17,100.0,98.09,98.08,96.21,0.0,1.91,1.92,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_8,100.0,97.99,98.01,96.03,0.0,2.01,1.99,No Significant Loss,No Fault / Normal Operation,0
Press_Line_7,100.0,98.03,97.98,96.05,0.0,1.97,2.02,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_11,100.0,97.38,97.15,94.6,0.0,2.62,2.85,No Significant Loss,No Fault / Normal Operation,0
Press_Line_9,100.0,98.23,98.26,96.52,0.0,1.77,1.74,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,97.42,97.5,94.98,0.0,2.58,2.5,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_8,100.0,97.99,98.01,96.03,0.0,2.01,1.99,No Significant Loss,No Fault / Normal Operation,0
Press_Line_9,100.0,98.23,98.26,96.52,0.0,1.77,1.74,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,97.42,97.5,94.98,0.0,2.58,2.5,No Significant Loss,No Fault / Normal Operation,0
Press_Line_7,100.0,98.03,97.98,96.05,0.0,1.97,2.02,No Significant Loss,No Fault / Normal Operation,0
Press_Line_19,100.0,98.72,96.94,95.7,0.0,1.28,3.06,No Significant Loss,No Fault / Normal Operation,0
Press_Line_19,100.0,98.72,96.94,95.7,0.0,1.28,3.06,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_19,100.0,97.6,99.45,97.07,0.0,2.4,0.55,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_3,100.0,96.72,99.28,96.02,0.0,3.28,0.72,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_19,100.0,97.6,99.45,97.07,0.0,2.4,0.55,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_3,100.0,96.72,99.28,96.02,0.0,3.28,0.72,No Significant Loss,No Fault / Normal Operation,0
Press_Line_11,100.0,98.1,99.07,97.19,0.0,1.9,0.93,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_8,100.0,97.71,98.86,96.59,0.0,2.29,1.14,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_8,100.0,97.71,98.86,96.59,0.0,2.29,1.14,No Significant Loss,No Fault / Normal Operation,0
Press_Line_11,100.0,98.1,99.07,97.19,0.0,1.9,0.93,No Significant Loss,No Fault / Normal Operation,0
Press_Line_7,100.0,97.75,98.84,96.62,0.0,2.25,1.16,No Significant Loss,No Fault / Normal Operation,0
Press_Line_7,100.0,97.75,98.84,96.62,0.0,2.25,1.16,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_17,100.0,97.82,98.9,96.75,0.0,2.18,1.1,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_17,100.0,97.82,98.9,96.75,0.0,2.18,1.1,No Significant Loss,No Fault / Normal Operation,0
Press_Line_7,100.0,98.03,98.27,96.33,0.0,1.97,1.73,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_15,100.0,97.85,98.06,95.95,0.0,2.15,1.94,No Significant Loss,No Fault / Normal Operation,0
Press_Line_7,100.0,98.03,98.27,96.33,0.0,1.97,1.73,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_12,100.0,97.26,97.61,94.94,0.0,2.74,2.39,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_13,100.0,97.35,97.73,95.14,0.0,2.65,2.27,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_15,100.0,97.85,98.06,95.95,0.0,2.15,1.94,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_19,100.0,97.3,97.52,94.89,0.0,2.7,2.48,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_13,100.0,97.35,97.73,95.14,0.0,2.65,2.27,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_19,100.0,97.3,97.52,94.89,0.0,2.7,2.48,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_12,100.0,97.26,97.61,94.94,0.0,2.74,2.39,No Significant Loss,No Fault / Normal Operation,0
Press_Line_19,100.0,98.45,97.77,96.25,0.0,1.55,2.23,No Significant Loss,No Fault / Normal Operation,0
Press_Line_19,100.0,98.45,97.77,96.25,0.0,1.55,2.23,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_19,100.0,98.67,97.3,96.0,0.0,1.33,2.7,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_19,100.0,98.67,97.3,96.0,0.0,1.33,2.7,No Significant Loss,No Fault / Normal Operation,0
Press_Line_10,100.0,99.11,97.45,96.58,0.0,0.89,2.55,No Significant Loss,No Fault / Normal Operation,0
Press_Line_10,100.0,99.11,97.45,96.58,0.0,0.89,2.55,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,96.4,99.59,96.0,0.0,3.6,0.41,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,96.4,99.59,96.0,0.0,3.6,0.41,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_10,100.0,96.75,99.61,96.38,0.0,3.25,0.39,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_10,100.0,96.75,99.61,96.38,0.0,3.25,0.39,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,97.07,98.92,96.02,0.0,2.93,1.08,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_5,100.0,96.52,98.72,95.29,0.0,3.48,1.28,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_5,100.0,96.52,98.72,95.29,0.0,3.48,1.28,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_6,100.0,97.07,98.92,96.02,0.0,2.93,1.08,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,96.8,98.76,95.6,0.0,3.2,1.24,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,96.8,98.76,95.6,0.0,3.2,1.24,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_14,100.0,97.42,98.21,95.68,0.0,2.58,1.79,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,97.2,97.94,95.2,0.0,2.8,2.06,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_14,100.0,97.42,98.21,95.68,0.0,2.58,1.79,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,97.2,97.94,95.2,0.0,2.8,2.06,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_14,100.0,97.76,97.51,95.33,0.0,2.24,2.49,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_4,100.0,98.09,97.65,95.79,0.0,1.91,2.35,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_18,100.0,97.66,97.3,95.02,0.0,2.34,2.7,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_14,100.0,97.76,97.51,95.33,0.0,2.24,2.49,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_8,100.0,98.17,97.7,95.91,0.0,1.83,2.3,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_10,100.0,98.32,97.95,96.31,0.0,1.68,2.05,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_4,100.0,98.09,97.65,95.79,0.0,1.91,2.35,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_10,100.0,98.32,97.95,96.31,0.0,1.68,2.05,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_18,100.0,97.66,97.3,95.02,0.0,2.34,2.7,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_8,100.0,98.17,97.7,95.91,0.0,1.83,2.3,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_8,100.0,98.55,97.45,96.03,0.0,1.45,2.55,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_8,100.0,98.55,97.45,96.03,0.0,1.45,2.55,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_12,100.0,97.77,99.45,97.23,0.0,2.23,0.55,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,96.8,99.17,96.0,0.0,3.2,0.83,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,97.5,99.36,96.88,0.0,2.5,0.64,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_11,100.0,96.98,99.18,96.19,0.0,3.02,0.82,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,97.5,99.36,96.88,0.0,2.5,0.64,No Significant Loss,No Fault / Normal Operation,0
Press_Line_3,100.0,98.05,99.53,97.59,0.0,1.95,0.47,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_9,100.0,96.8,99.17,96.0,0.0,3.2,0.83,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_11,100.0,96.98,99.18,96.19,0.0,3.02,0.82,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_12,100.0,97.77,99.45,97.23,0.0,2.23,0.55,No Significant Loss,No Fault / Normal Operation,0
Press_Line_3,100.0,98.05,99.53,97.59,0.0,1.95,0.47,No Significant Loss,No Fault / Normal Operation,0
Press_Line_13,100.0,98.48,99.15,97.63,0.0,1.52,0.85,No Significant Loss,No Fault / Normal Operation,0
Press_Line_16,100.0,98.11,98.96,97.09,0.0,1.89,1.04,No Significant Loss,No Fault / Normal Operation,0
Press_Line_13,100.0,98.48,99.15,97.63,0.0,1.52,0.85,No Significant Loss,No Fault / Normal Operation,0
Press_Line_16,100.0,98.11,98.96,97.09,0.0,1.89,1.04,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_19,100.0,97.71,97.53,95.29,0.0,2.29,2.47,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_1,100.0,98.17,98.03,96.23,0.0,1.83,1.97,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_19,100.0,97.71,97.53,95.29,0.0,2.29,2.47,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_1,100.0,98.17,98.03,96.23,0.0,1.83,1.97,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_18,100.0,98.48,97.36,95.88,0.0,1.52,2.64,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_18,100.0,98.48,97.36,95.88,0.0,1.52,2.64,No Significant Loss,No Fault / Normal Operation,0
Press_Line_11,100.0,98.78,98.16,96.96,0.0,1.22,1.84,No Significant Loss,No Fault / Normal Operation,0
Press_Line_11,100.0,98.78,98.16,96.96,0.0,1.22,1.84,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_20,100.0,96.96,99.62,96.59,0.0,3.04,0.38,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_20,100.0,96.96,99.62,96.59,0.0,3.04,0.38,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_20,100.0,96.96,99.62,96.59,0.0,3.04,0.38,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_20,100.0,96.96,99.62,96.59,0.0,3.04,0.38,No Significant Loss,No Fault / Normal Operation,0
Press_Line_6,100.0,97.9,99.73,97.63,0.0,2.1,0.27,No Significant Loss,No Fault / Normal Operation,0
Press_Line_6,100.0,97.9,99.73,97.63,0.0,2.1,0.27,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,97.81,99.04,96.88,0.0,2.19,0.96,No Significant Loss,No Fault / Normal Operation,0
Press_Line_3,100.0,98.28,99.29,97.59,0.0,1.72,0.71,No Significant Loss,No Fault / Normal Operation,0
Press_Line_3,100.0,98.28,99.29,97.59,0.0,1.72,0.71,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,97.81,99.04,96.88,0.0,2.19,0.96,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_18,100.0,98.48,97.69,96.2,0.0,1.52,2.31,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_18,100.0,98.48,97.69,96.2,0.0,1.52,2.31,No Significant Loss,No Fault / Normal Operation,0
Press_Line_20,100.0,98.96,98.53,97.5,0.0,1.04,1.47,No Significant Loss,No Fault / Normal Operation,0
Press_Line_20,100.0,98.96,98.53,97.5,0.0,1.04,1.47,No Significant Loss,No Fault / Normal Operation,0
Press_Line_14,100.0,99.0,97.95,96.98,0.0,1.0,2.05,No Significant Loss,No Fault / Normal Operation,0
Press_Line_14,100.0,99.0,97.95,96.98,0.0,1.0,2.05,No Significant Loss,No Fault / Normal Operation,0
Press_Line_11,100.0,99.46,97.03,96.51,0.0,0.54,2.97,No Significant Loss,No Fault / Normal Operation,0
Press_Line_11,100.0,99.46,97.03,96.51,0.0,0.54,2.97,No Significant Loss,No Fault / Normal Operation,0
Press_Line_15,100.0,98.18,99.47,97.65,0.0,1.82,0.53,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_1,100.0,97.38,99.19,96.58,0.0,2.62,0.81,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_13,100.0,97.35,99.24,96.61,0.0,2.65,0.76,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_15,100.0,97.53,99.28,96.82,0.0,2.47,0.72,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_1,100.0,97.38,99.19,96.58,0.0,2.62,0.81,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_15,100.0,97.53,99.28,96.82,0.0,2.47,0.72,No Significant Loss,No Fault / Normal Operation,0
Press_Line_15,100.0,98.18,99.47,97.65,0.0,1.82,0.53,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_13,100.0,97.35,99.24,96.61,0.0,2.65,0.76,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_16,100.0,97.9,98.48,96.42,0.0,2.1,1.52,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_20,100.0,97.7,98.47,96.21,0.0,2.3,1.53,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_20,100.0,97.7,98.47,96.21,0.0,2.3,1.53,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_15,100.0,97.88,98.56,96.47,0.0,2.12,1.44,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_15,100.0,97.88,98.56,96.47,0.0,2.12,1.44,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_16,100.0,97.9,98.48,96.42,0.0,2.1,1.52,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,98.44,98.1,96.56,0.0,1.56,1.9,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_5,100.0,98.68,98.43,97.13,0.0,1.32,1.57,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_5,100.0,98.68,98.43,97.13,0.0,1.32,1.57,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_16,100.0,98.44,98.1,96.56,0.0,1.56,1.9,No Significant Loss,No Fault / Normal Operation,0
Press_Line_18,100.0,98.94,97.91,96.88,0.0,1.06,2.09,No Significant Loss,No Fault / Normal Operation,0
Press_Line_18,100.0,98.94,97.91,96.88,0.0,1.06,2.09,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_14,100.0,98.46,97.17,95.68,0.0,1.54,2.83,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_14,100.0,98.46,97.17,95.68,0.0,1.54,2.83,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_4,100.0,98.82,97.74,96.59,0.0,1.18,2.26,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_4,100.0,98.82,97.74,96.59,0.0,1.18,2.26,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_11,100.0,97.38,99.59,96.98,0.0,2.62,0.41,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_9,100.0,97.85,99.68,97.53,0.0,2.15,0.32,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_18,100.0,97.29,99.61,96.91,0.0,2.71,0.39,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_11,100.0,97.38,99.59,96.98,0.0,2.62,0.41,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_10,100.0,97.5,99.62,97.12,0.0,2.5,0.38,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_10,100.0,97.5,99.62,97.12,0.0,2.5,0.38,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_9,100.0,97.85,99.68,97.53,0.0,2.15,0.32,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_18,100.0,97.29,99.61,96.91,0.0,2.71,0.39,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_17,100.0,98.36,99.18,97.56,0.0,1.64,0.82,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_17,100.0,98.36,99.18,97.56,0.0,1.64,0.82,No Significant Loss,No Fault / Normal Operation,0
Press_Line_5,100.0,98.63,98.64,97.29,0.0,1.37,1.36,No Significant Loss,No Fault / Normal Operation,0
Press_Line_5,100.0,98.63,98.64,97.29,0.0,1.37,1.36,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_8,100.0,98.81,97.71,96.55,0.0,1.19,2.29,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_8,100.0,98.81,97.71,96.55,0.0,1.19,2.29,No Significant Loss,No Fault / Normal Operation,0
Press_Line_16,100.0,98.87,98.2,97.09,0.0,1.13,1.8,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_2,100.0,98.28,97.25,95.58,0.0,1.72,2.75,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_2,100.0,98.28,97.25,95.58,0.0,1.72,2.75,No Significant Loss,No Fault / Normal Operation,0
Press_Line_16,100.0,98.87,98.2,97.09,0.0,1.13,1.8,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_19,100.0,99.2,97.58,96.8,0.0,0.8,2.42,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_12,100.0,99.13,97.54,96.69,0.0,0.87,2.46,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_19,100.0,99.2,97.58,96.8,0.0,0.8,2.42,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_12,100.0,99.13,97.54,96.69,0.0,0.87,2.46,No Significant Loss,No Fault / Normal Operation,0
Press_Line_4,100.0,99.69,97.04,96.74,0.0,0.31,2.96,No Significant Loss,No Fault / Normal Operation,0
Press_Line_4,100.0,99.69,97.04,96.74,0.0,0.31,2.96,No Significant Loss,No Fault / Normal Operation,0
Press_Line_16,100.0,98.36,99.48,97.85,0.0,1.64,0.52,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_3,100.0,97.76,99.29,97.07,0.0,2.24,0.71,No Significant Loss,No Fault / Normal Operation,0
CNC_Milling_3,100.0,97.76,99.29,97.07,0.0,2.24,0.71,No Significant Loss,No Fault / Normal Operation,0
Press_Line_16,100.0,98.36,99.48,97.85,0.0,1.64,0.52,No Significant Loss,No Fault / Normal Operation,0
Assembly_Line_2,100.0,98.62,98.97,97.6,0.0,1.38,1.03,No Significant Loss,No Fault / Normal Operation,0
