Date,Machine ID,Shift,Planned Time (min),Downtime (min),Total Parts Produced,Defective Parts,Ideal Cycle Time (min/unit),Error Code,Operator ID
2026-05-20,Assembly_Line_20,Morning,480.0,0.0,328.0,10.0,1.39,DT-00,OP-082
2026-06-16,Assembly_Line_16,Afternoon,480.0,0.0,315.0,6.0,1.5,DT-00,OP-102
2026-06-14,CNC_Milling_19,Night,480.0,0.0,236.0,1.0,1.93,DT-00,OP-003
2026-07-10,Press_Line_9,Night,480.0,0.0,377.0,11.0,1.17,DT-00,OP-087
2026-07-09,CNC_Milling_8,Night,480.0,0.0,306.0,7.0,1.55,DT-00,OP-055
2026-07-15,CNC_Milling_17,Morning,480.0,0.0,236.0,6.0,1.91,DT-00,OP-117
2026-04-17,CNC_Milling_17,Night,480.0,0.0,231.0,5.0,1.91,DT-00,OP-089
2026-05-27,CNC_Milling_7,Afternoon,480.0,0.0,295.0,5.0,1.55,DT-00,OP-034
2026-06-24,CNC_Milling_8,Night,480.0,0.0,291.0,6.0,1.55,DT-00,OP-097
2026-05-19,Press_Line_20,Night,480.0,0.0,468.0,11.0,1.0,DT-00,OP-110
2026-07-10,Press_Line_8,Night,480.0,0.0,457.0,13.0,1.03,DT-00,OP-013
2026-05-07,CNC_Milling_5,Night,480.0,0.0,224.0,1.0,1.98,DT-00,OP-119
2026-07-02,CNC_Milling_8,Morning,480.0,0.0,290.0,1.0,1.55,DT-00,OP-005
2026-05-09,Assembly_Line_1,Afternoon,480.0,0.0,289.0,6.0,1.55,DT-00,OP-103
2026-06-22,Press_Line_19,Morning,480.0,0.0,351.0,6.0,1.32,DT-00,OP-030
2026-07-04,Press_Line_11,Night,480.0,0.0,413.0,1.0,1.09,DT-00,OP-021
2026-04-28,Press_Line_18,Afternoon,480.0,0.0,368.0,7.0,1.24,DT-00,OP-067
2026-04-18,Assembly_Line_8,Night,480.0,0.0,332.0,3.0,1.34,DT-00,OP-107
2026-06-27,Assembly_Line_19,Night,480.0,0.0,373.0,4.0,1.28,DT-00,OP-078
2026-04-26,CNC_Milling_13,Afternoon,480.0,0.0,252.0,4.0,1.77,DT-00,OP-033
2026-06-24,Assembly_Line_13,Night,480.0,0.0,344.0,4.0,1.33,DT-00,OP-062
2026-04-20,CNC_Milling_11,Morning,480.0,0.0,240.0,6.0,1.9,DT-00,OP-029
2026-07-15,Assembly_Line_14,Afternoon,480.0,0.0,266.0,6.0,1.67,DT-00,OP-106
2026-05-17,Assembly_Line_16,Afternoon,480.0,0.0,299.0,3.0,1.5,DT-00,OP-080
2026-06-01,Press_Line_10,Morning,480.0,0.0,440.0,13.0,1.01,DT-00,OP-064
2026-06-29,Assembly_Line_16,Afternoon,480.0,0.0,319.0,9.0,1.5,DT-00,OP-036
2026-06-06,Press_Line_15,Night,480.0,0.0,366.0,5.0,1.26,DT-00,OP-070
2026-04-21,CNC_Milling_13,Afternoon,480.0,0.0,264.0,2.0,1.77,DT-00,OP-016
2026-07-15,CNC_Milling_14,Afternoon,480.0,0.0,222.0,5.0,1.99,DT-00,OP-049
2026-06-30,Press_Line_7,Afternoon,480.0,0.0,349.0,3.0,1.36,DT-00,OP-034
2026-06-09,Assembly_Line_5,Afternoon,480.0,0.0,368.0,5.0,1.24,DT-00,OP-074
2026-05-03,CNC_Milling_17,Night,480.0,0.0,233.0,2.0,1.91,DT-00,OP-031
2026-06-27,CNC_Milling_8,Afternoon,480.0,0.0,304.0,7.0,1.55,DT-00,OP-061
2026-04-18,Press_Line_12,Afternoon,480.0,0.0,399.0,10.0,1.2,DT-00,OP-067
2026-06-06,Press_Line_7,Night,480.0,0.0,330.0,3.0,1.36,DT-00,OP-108
2026-05-19,CNC_Milling_3,Morning,480.0,0.0,272.0,6.0,1.67,DT-00,OP-078
2026-05-28,Assembly_Line_4,Night,480.0,0.0,350.0,9.0,1.34,DT-00,OP-049
2026-05-30,Press_Line_15,Afternoon,480.0,0.0,359.0,3.0,1.26,DT-00,OP-083
2026-07-15,Assembly_Line_8,Morning,480.0,0.0,340.0,2.0,1.34,DT-00,OP-120
2026-06-16,CNC_Milling_16,Morning,480.0,0.0,256.0,6.0,1.78,DT-00,OP-011
2026-04-30,Press_Line_17,Night,480.0,0.0,428.0,11.0,1.09,DT-00,OP-040
2026-05-16,Press_Line_16,Night,480.0,0.0,381.0,2.0,1.22,DT-00,OP-108
2026-06-25,Assembly_Line_20,Afternoon,480.0,0.0,321.0,9.0,1.39,DT-00,OP-070
2026-05-09,CNC_Milling_18,Night,480.0,0.0,259.0,7.0,1.81,DT-00,OP-056
2026-06-23,Assembly_Line_1,Night,480.0,0.0,307.0,5.0,1.55,DT-00,OP-030
2026-04-28,CNC_Milling_9,Afternoon,480.0,0.0,235.0,2.0,1.92,DT-00,OP-001
2026-06-22,Assembly_Line_13,Morning,480.0,0.0,345.0,1.0,1.33,DT-00,OP-119
2026-06-18,Assembly_Line_9,Afternoon,480.0,0.0,309.0,8.0,1.52,DT-00,OP-077
2026-05-16,Assembly_Line_11,Morning,480.0,0.0,322.0,9.0,1.39,DT-00,OP-056
2026-06-10,Assembly_Line_1,Morning,480.0,0.0,304.0,6.0,1.55,DT-00,OP-089
2026-04-25,Press_Line_12,Morning,480.0,0.0,388.0,7.0,1.2,DT-00,OP-035
2026-07-15,CNC_Milling_20,Afternoon,480.0,0.0,247.0,1.0,1.79,DT-00,OP-069
2026-04-19,Press_Line_12,Morning,480.0,0.0,372.0,5.0,1.2,DT-00,OP-002
2026-05-16,Press_Line_6,Morning,480.0,0.0,354.0,5.0,1.27,DT-00,OP-101
2026-04-24,Press_Line_18,Afternoon,480.0,0.0,370.0,3.0,1.24,DT-00,OP-108
2026-07-11,Press_Line_14,Afternoon,480.0,0.0,443.0,12.0,1.08,DT-00,OP-021
2026-04-22,CNC_Milling_18,Night,480.0,0.0,256.0,3.0,1.81,DT-00,OP-012
2026-05-18,Press_Line_11,Afternoon,480.0,0.0,426.0,12.0,1.09,DT-00,OP-098
2026-07-06,Press_Line_4,Morning,480.0,0.0,410.0,7.0,1.09,DT-00,OP-014
2026-05-03,CNC_Milling_12,Morning,480.0,0.0,248.0,5.0,1.86,DT-00,OP-045
2026-06-12,Assembly_Line_7,Morning,480.0,0.0,364.0,8.0,1.25,DT-00,OP-033
2026-04-22,CNC_Milling_12,Night,480.0,0.0,243.0,5.0,1.86,DT-00,OP-025
2026-06-28,Press_Line_12,Night,480.0,0.0,391.0,4.0,1.2,DT-00,OP-107
2026-07-02,Assembly_Line_19,Night,480.0,0.0,360.0,5.0,1.28,DT-00,OP-105
2026-05-20,CNC_Milling_15,Afternoon,480.0,0.0,278.0,4.0,1.69,DT-00,OP-094
2026-05-06,CNC_Milling_20,Afternoon,480.0,0.0,260.0,1.0,1.79,DT-00,OP-067
2026-06-18,Press_Line_13,Morning,480.0,0.0,461.0,6.0,1.01,DT-00,OP-063
2026-06-23,Press_Line_3,Night,480.0,0.0,408.0,12.0,1.11,DT-00,OP-067
2026-04-29,Press_Line_7,Night,480.0,0.0,335.0,2.0,1.36,DT-00,OP-085
2026-06-26,CNC_Milling_6,Night,480.0,0.0,268.0,8.0,1.67,DT-00,OP-057
2026-06-11,Assembly_Line_13,Night,480.0,0.0,338.0,6.0,1.33,DT-00,OP-049
2026-06-26,Assembly_Line_20,Night,480.0,0.0,344.0,5.0,1.39,DT-00,OP-051
2026-04-29,Press_Line_3,Afternoon,480.0,0.0,402.0,5.0,1.11,DT-00,OP-075
2026-06-04,Press_Line_4,Afternoon,480.0,0.0,416.0,7.0,1.09,DT-00,OP-042
2026-06-20,Assembly_Line_5,Morning,480.0,0.0,376.0,11.0,1.24,DT-00,OP-058
2026-07-02,CNC_Milling_17,Night,480.0,0.0,239.0,6.0,1.91,DT-00,OP-019
2026-05-03,CNC_Milling_2,Morning,480.0,0.0,254.0,4.0,1.85,DT-00,OP-034
2026-04-27,CNC_Milling_6,Night,480.0,0.0,280.0,7.0,1.67,DT-00,OP-062
2026-06-27,Press_Line_13,Afternoon,480.0,0.0,458.0,8.0,1.01,DT-00,OP-095
2026-06-23,Press_Line_16,Morning,480.0,0.0,386.0,4.0,1.22,DT-00,OP-119
2026-06-12,CNC_Milling_20,Morning,480.0,0.0,266.0,2.0,1.79,DT-00,OP-088
2026-05-05,Assembly_Line_16,Afternoon,480.0,0.0,312.0,2.0,1.5,DT-00,OP-058
2026-06-16,Press_Line_2,Afternoon,480.0,0.0,457.0,4.0,1.01,DT-00,OP-067
2026-06-30,Assembly_Line_18,Night,480.0,0.0,289.0,1.0,1.56,DT-00,OP-026
2026-07-15,CNC_Milling_20,Afternoon,480.0,0.0,260.0,1.0,1.79,DT-00,OP-050
2026-06-24,Press_Line_6,Morning,480.0,0.0,376.0,7.0,1.27,DT-00,OP-092
2026-04-19,CNC_Milling_3,Night,480.0,0.0,278.0,2.0,1.67,DT-00,OP-065
2026-06-27,Press_Line_18,Morning,480.0,0.0,383.0,8.0,1.24,DT-00,OP-012
2026-06-23,Assembly_Line_19,Morning,480.0,0.0,372.0,9.0,1.28,DT-00,OP-084
2026-06-28,Assembly_Line_19,Morning,480.0,0.0,361.0,10.0,1.28,DT-00,OP-016
2026-05-11,Press_Line_7,Morning,480.0,0.0,346.0,7.0,1.36,DT-00,OP-035
2026-07-03,CNC_Milling_17,Night,480.0,0.0,235.0,5.0,1.91,DT-00,OP-046
2026-04-27,Assembly_Line_5,Afternoon,480.0,0.0,382.0,6.0,1.24,DT-00,OP-084
2026-06-03,Press_Line_12,Afternoon,480.0,0.0,372.0,3.0,1.2,DT-00,OP-005
2026-06-14,Assembly_Line_17,Morning,480.0,0.0,365.0,7.0,1.29,DT-00,OP-106
2026-06-04,Assembly_Line_7,Afternoon,480.0,0.0,382.0,7.0,1.25,DT-00,OP-069
2026-04-22,Assembly_Line_17,Morning,480.0,0.0,354.0,8.0,1.29,DT-00,OP-072
2026-05-23,CNC_Milling_10,Morning,480.0,0.0,258.0,1.0,1.8,DT-00,OP-067
2026-05-05,CNC_Milling_10,Night,480.0,0.0,260.0,1.0,1.8,DT-00,OP-100
2026-06-30,Assembly_Line_18,Night,480.0,0.0,292.0,3.0,1.56,DT-00,OP-004
2026-06-13,Assembly_Line_1,Afternoon,480.0,0.0,302.0,7.0,1.55,DT-00,OP-066
2026-07-10,Assembly_Line_16,Morning,480.0,0.0,298.0,7.0,1.5,DT-00,OP-007
2026-06-14,CNC_Milling_7,Afternoon,480.0,0.0,299.0,3.0,1.55,DT-00,OP-071
2026-04-28,Press_Line_4,Morning,480.0,0.0,411.0,9.0,1.09,DT-00,OP-079
2026-06-30,CNC_Milling_4,Morning,480.0,0.0,286.0,4.0,1.58,DT-00,OP-049
2026-05-22,CNC_Milling_2,Night,480.0,0.0,243.0,2.0,1.85,DT-00,OP-008
2026-05-03,CNC_Milling_20,Night,480.0,0.0,262.0,4.0,1.79,DT-00,OP-104
2026-05-10,Assembly_Line_17,Night,480.0,0.0,350.0,3.0,1.29,DT-00,OP-016
2026-06-08,Press_Line_3,Afternoon,480.0,0.0,425.0,3.0,1.11,DT-00,OP-082
2026-05-12,Assembly_Line_5,Afternoon,480.0,0.0,358.0,4.0,1.24,DT-00,OP-071
2026-05-28,Assembly_Line_10,Morning,480.0,0.0,329.0,4.0,1.38,DT-00,OP-073
2026-07-04,Press_Line_2,Morning,480.0,0.0,468.0,13.0,1.01,DT-00,OP-062
2026-06-24,Assembly_Line_18,Afternoon,480.0,0.0,303.0,8.0,1.56,DT-00,OP-008
2026-07-13,CNC_Milling_2,Afternoon,480.0,0.0,241.0,6.0,1.85,DT-00,OP-044
2026-06-03,CNC_Milling_9,Afternoon,480.0,0.0,236.0,1.0,1.92,DT-00,OP-101
2026-06-20,Press_Line_10,Morning,480.0,0.0,455.0,12.0,1.01,DT-00,OP-040
2026-07-10,Assembly_Line_8,Afternoon,480.0,0.0,351.0,7.0,1.34,DT-00,OP-027
2026-05-28,Press_Line_13,Morning,480.0,0.0,457.0,11.0,1.01,DT-00,OP-086
2026-05-02,Press_Line_18,Morning,480.0,0.0,359.0,10.0,1.24,DT-00,OP-072
2026-06-21,Press_Line_7,Morning,480.0,0.0,340.0,3.0,1.36,DT-00,OP-091
2026-05-23,CNC_Milling_17,Morning,480.0,0.0,237.0,6.0,1.91,DT-00,OP-070
2026-06-12,Press_Line_4,Morning,480.0,0.0,436.0,1.0,1.09,DT-00,OP-050
2026-04-23,Press_Line_6,Afternoon,480.0,0.0,369.0,10.0,1.27,DT-00,OP-081
2026-07-11,Assembly_Line_12,Night,480.0,0.0,366.0,9.0,1.3,DT-00,OP-073
2026-05-03,Press_Line_6,Night,480.0,0.0,361.0,8.0,1.27,DT-00,OP-091
2026-06-18,Press_Line_2,Morning,480.0,0.0,450.0,7.0,1.01,DT-00,OP-022
2026-06-08,Press_Line_16,Night,480.0,0.0,366.0,6.0,1.22,DT-00,OP-009
2026-06-25,Assembly_Line_5,Morning,480.0,0.0,376.0,9.0,1.24,DT-00,OP-092
2026-06-29,Assembly_Line_14,Afternoon,480.0,0.0,278.0,3.0,1.67,DT-00,OP-013
2026-06-28,Assembly_Line_11,Night,480.0,0.0,343.0,5.0,1.39,DT-00,OP-118
2026-05-31,Press_Line_6,Night,480.0,0.0,377.0,5.0,1.27,DT-00,OP-017
2026-05-27,Assembly_Line_6,Afternoon,480.0,0.0,347.0,3.0,1.32,DT-00,OP-023
2026-07-11,Press_Line_9,Morning,480.0,0.0,398.0,2.0,1.17,DT-00,OP-114
2026-06-26,Assembly_Line_13,Afternoon,480.0,0.0,338.0,5.0,1.33,DT-00,OP-001
2026-06-29,CNC_Milling_12,Night,480.0,0.0,247.0,3.0,1.86,DT-00,OP-070
2026-05-22,CNC_Milling_10,Night,480.0,0.0,264.0,1.0,1.8,DT-00,OP-061
2026-06-16,CNC_Milling_17,Night,480.0,0.0,238.0,7.0,1.91,DT-00,OP-038
2026-05-20,Press_Line_4,Night,480.0,0.0,411.0,1.0,1.09,DT-00,OP-038
2026-07-05,Press_Line_2,Afternoon,480.0,0.0,442.0,2.0,1.01,DT-00,OP-101
2026-07-15,Press_Line_16,Afternoon,480.0,0.0,378.0,1.0,1.22,DT-00,OP-011
2026-07-08,Press_Line_17,Morning,480.0,0.0,421.0,6.0,1.09,DT-00,OP-061
2026-07-09,Assembly_Line_15,Afternoon,480.0,0.0,297.0,1.0,1.52,DT-00,OP-084
2026-04-25,Press_Line_1,Afternoon,480.0,0.0,353.0,5.0,1.26,DT-00,OP-029
2026-05-23,Press_Line_17,Morning,480.0,0.0,426.0,2.0,1.09,DT-00,OP-077
2026-07-15,Press_Line_12,Afternoon,480.0,0.0,389.0,2.0,1.2,DT-00,OP-059
2026-04-24,CNC_Milling_5,Afternoon,480.0,0.0,224.0,6.0,1.98,DT-00,OP-034
2026-05-09,CNC_Milling_9,Morning,480.0,0.0,248.0,5.0,1.92,DT-00,OP-023
2026-07-08,CNC_Milling_12,Morning,480.0,0.0,253.0,2.0,1.86,DT-00,OP-083
2026-05-19,Assembly_Line_10,Afternoon,480.0,0.0,333.0,7.0,1.38,DT-00,OP-001
2026-04-21,Assembly_Line_3,Afternoon,480.0,0.0,357.0,10.0,1.31,DT-00,OP-074
2026-04-25,CNC_Milling_15,Morning,480.0,0.0,282.0,7.0,1.69,DT-00,OP-062
2026-07-06,Assembly_Line_2,Morning,480.0,0.0,388.0,4.0,1.22,DT-00,OP-108
2026-05-11,Press_Line_20,Night,480.0,0.0,445.0,9.0,1.0,DT-00,OP-063
2026-04-27,Assembly_Line_17,Night,480.0,0.0,347.0,1.0,1.29,DT-00,OP-004
2026-07-01,Press_Line_16,Afternoon,480.0,0.0,386.0,8.0,1.22,DT-00,OP-064
2026-04-22,CNC_Milling_6,Morning,480.0,0.0,279.0,5.0,1.67,DT-00,OP-087
2026-04-19,CNC_Milling_11,Night,480.0,0.0,246.0,1.0,1.9,DT-00,OP-023
2026-04-25,Assembly_Line_13,Morning,480.0,0.0,349.0,7.0,1.33,DT-00,OP-009
2026-06-29,CNC_Milling_15,Morning,480.0,0.0,283.0,2.0,1.69,DT-00,OP-006
2026-07-01,Press_Line_12,Afternoon,480.0,0.0,376.0,9.0,1.2,DT-00,OP-022
2026-07-15,CNC_Milling_4,Night,480.0,0.0,285.0,5.0,1.58,DT-00,OP-018
2026-04-28,Assembly_Line_1,Afternoon,480.0,0.0,285.0,2.0,1.55,DT-00,OP-016
2026-06-23,Press_Line_7,Night,480.0,0.0,346.0,6.0,1.36,DT-00,OP-029
2026-07-13,Assembly_Line_15,Afternoon,480.0,0.0,294.0,8.0,1.52,DT-00,OP-007
2026-07-08,CNC_Milling_4,Afternoon,480.0,0.0,285.0,5.0,1.58,DT-00,OP-114
2026-07-12,Assembly_Line_18,Afternoon,480.0,0.0,285.0,2.0,1.56,DT-00,OP-031
2026-06-08,Assembly_Line_16,Morning,480.0,0.0,300.0,5.0,1.5,DT-00,OP-063
2026-04-23,Assembly_Line_17,Afternoon,480.0,0.0,369.0,5.0,1.29,DT-00,OP-050
2026-06-09,Press_Line_11,Afternoon,480.0,0.0,415.0,3.0,1.09,DT-00,OP-102
2026-05-18,Press_Line_16,Afternoon,480.0,0.0,368.0,10.0,1.22,DT-00,OP-020
2026-06-29,Assembly_Line_18,Morning,480.0,0.0,284.0,8.0,1.56,DT-00,OP-094
2026-06-20,Press_Line_3,Afternoon,480.0,0.0,414.0,10.0,1.11,DT-00,OP-106
2026-04-29,CNC_Milling_9,Afternoon,480.0,0.0,241.0,1.0,1.92,DT-00,OP-094
2026-06-08,Press_Line_14,Morning,480.0,0.0,417.0,12.0,1.08,DT-00,OP-003
2026-06-17,Assembly_Line_3,Afternoon,480.0,0.0,350.0,6.0,1.31,DT-00,OP-075
2026-06-23,Press_Line_3,Afternoon,480.0,0.0,407.0,12.0,1.11,DT-00,OP-070
2026-04-24,CNC_Milling_13,Night,480.0,0.0,250.0,3.0,1.77,DT-00,OP-060
2026-07-05,Press_Line_3,Afternoon,480.0,0.0,420.0,9.0,1.11,DT-00,OP-072
2026-05-13,Press_Line_9,Afternoon,480.0,0.0,381.0,6.0,1.17,DT-00,OP-097
2026-06-30,Assembly_Line_16,Night,480.0,0.0,313.0,3.0,1.5,DT-00,OP-046
2026-05-21,CNC_Milling_13,Night,480.0,0.0,250.0,3.0,1.77,DT-00,OP-058
2026-05-24,CNC_Milling_9,Night,480.0,0.0,243.0,5.0,1.92,DT-00,OP-114
2026-04-25,Press_Line_13,Afternoon,480.0,0.0,452.0,3.0,1.01,DT-00,OP-010
