Machine ID,Date,Shift,OEE,Production Loss (units),Throughput Loss (units),Downtime Cost,Scrap Cost,Production Loss Cost,Estimated Business Loss,Primary Business Driver,Business Loss Breakdown,Priority Score,Priority,Top Loss Driver Rank
Press_Line_16,2026-05-18,Afternoon,90.99,25,25,0.0,1200.0,6360.66,7560.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,200.00) + Prod. Loss (₹6,360.66)",5,Low,484
Press_Line_16,2026-05-18,Afternoon,90.99,25,25,0.0,1200.0,6360.66,7560.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,200.00) + Prod. Loss (₹6,360.66)",5,Low,484
Press_Line_3,2026-06-23,Night,91.58,24,24,0.0,1440.0,6108.11,7548.11,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,440.00) + Prod. Loss (₹6,108.11)",5,Low,485
Press_Line_3,2026-06-23,Night,91.58,24,24,0.0,1440.0,6108.11,7548.11,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,440.00) + Prod. Loss (₹6,108.11)",5,Low,485
Press_Line_4,2026-05-20,Night,93.1,29,29,0.0,120.0,7341.74,7461.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹7,341.74)",4,Low,486
Press_Line_4,2026-05-20,Night,93.1,29,29,0.0,120.0,7341.74,7461.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹7,341.74)",4,Low,486
Press_Line_11,2026-06-11,Morning,92.88,28,28,0.0,360.0,7091.74,7451.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹7,091.74)",4,Low,487
Press_Line_11,2026-06-11,Morning,92.88,28,28,0.0,360.0,7091.74,7451.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹7,091.74)",4,Low,487
Press_Line_7,2026-06-16,Night,94.63,9,2,4000.0,1200.0,2235.29,7435.29,Downtime Cost,"Downtime (₹4,000.00) + Scrap (₹1,200.00) + Prod. Loss (₹2,235.29)",12,Low,488
CNC_Milling_11,2026-06-15,Morning,90.65,8,3,3600.0,1920.0,1907.89,7427.89,Downtime Cost,"Downtime (₹3,600.00) + Scrap (₹1,920.00) + Prod. Loss (₹1,907.89)",12,Low,489
Press_Line_18,2026-06-04,Afternoon,92.22,29,29,0.0,120.0,7274.19,7394.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹7,274.19)",4,Low,490
Press_Line_18,2026-06-04,Afternoon,92.22,29,29,0.0,120.0,7274.19,7394.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹7,274.19)",4,Low,490
Press_Line_12,2026-06-03,Afternoon,92.25,28,28,0.0,360.0,7000.0,7360.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹7,000.00)",4,Low,491
Press_Line_12,2026-06-03,Afternoon,92.25,28,28,0.0,360.0,7000.0,7360.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹7,000.00)",4,Low,491
Assembly_Line_13,2026-06-22,Night,91.16,27,27,0.0,600.0,6725.56,7325.56,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹6,725.56)",5,Low,492
Assembly_Line_13,2026-06-22,Night,91.16,27,27,0.0,600.0,6725.56,7325.56,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹6,725.56)",5,Low,492
Assembly_Line_6,2026-04-18,Night,91.85,29,29,0.0,120.0,7159.09,7279.09,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹7,159.09)",4,Low,493
Assembly_Line_6,2026-04-18,Night,91.85,29,29,0.0,120.0,7159.09,7279.09,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹7,159.09)",4,Low,493
Assembly_Line_20,2026-06-25,Afternoon,90.35,24,24,0.0,1080.0,6080.94,7160.94,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹6,080.94)",5,Low,494
Assembly_Line_20,2026-06-25,Afternoon,90.35,24,24,0.0,1080.0,6080.94,7160.94,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹6,080.94)",5,Low,494
Press_Line_2,2026-06-18,Morning,93.21,25,25,0.0,840.0,6311.88,7151.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹6,311.88)",4,Low,495
Press_Line_2,2026-06-18,Morning,93.21,25,25,0.0,840.0,6311.88,7151.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹6,311.88)",4,Low,495
Press_Line_10,2026-05-06,Night,94.06,7,0,2800.0,2520.0,1811.88,7131.88,Downtime Cost,"Downtime (₹2,800.00) + Scrap (₹2,520.00) + Prod. Loss (₹1,811.88)",10,Low,496
Press_Line_12,2026-07-01,Afternoon,91.75,24,24,0.0,1080.0,6000.0,7080.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹6,000.00)",4,Low,497
Press_Line_12,2026-07-01,Afternoon,91.75,24,24,0.0,1080.0,6000.0,7080.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹6,000.00)",4,Low,497
Assembly_Line_10,2026-06-16,Morning,91.42,27,27,0.0,360.0,6706.52,7066.52,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹6,706.52)",4,Low,498
Assembly_Line_10,2026-06-16,Morning,91.42,27,27,0.0,360.0,6706.52,7066.52,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹6,706.52)",4,Low,498
Press_Line_18,2026-05-25,Afternoon,92.22,26,26,0.0,480.0,6524.19,7004.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹6,524.19)",4,Low,499
Press_Line_18,2026-05-25,Afternoon,92.22,26,26,0.0,480.0,6524.19,7004.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹6,524.19)",4,Low,499
Press_Line_11,2026-07-04,Night,93.56,27,27,0.0,120.0,6841.74,6961.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹6,841.74)",4,Low,500
Press_Line_11,2026-07-04,Night,93.56,27,27,0.0,120.0,6841.74,6961.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹6,841.74)",4,Low,500
Press_Line_16,2026-05-23,Afternoon,92.01,24,24,0.0,840.0,6110.66,6950.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹6,110.66)",4,Low,501
Press_Line_16,2026-05-23,Afternoon,92.01,24,24,0.0,840.0,6110.66,6950.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹6,110.66)",4,Low,501
Press_Line_1,2026-05-08,Afternoon,91.61,24,24,0.0,960.0,5988.1,6948.1,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹5,988.10)",4,Low,502
Press_Line_1,2026-05-08,Afternoon,91.61,24,24,0.0,960.0,5988.1,6948.1,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹5,988.10)",4,Low,502
Press_Line_14,2026-05-22,Morning,92.7,23,23,0.0,1080.0,5861.11,6941.11,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹5,861.11)",4,Low,503
Press_Line_14,2026-05-22,Morning,92.7,23,23,0.0,1080.0,5861.11,6941.11,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹5,861.11)",4,Low,503
Press_Line_4,2026-06-04,Afternoon,92.88,24,24,0.0,840.0,6091.74,6931.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹6,091.74)",4,Low,504
Press_Line_4,2026-06-04,Afternoon,92.88,24,24,0.0,840.0,6091.74,6931.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹6,091.74)",4,Low,504
Assembly_Line_8,2026-04-18,Night,91.85,26,26,0.0,360.0,6552.24,6912.24,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹6,552.24)",4,Low,505
Assembly_Line_8,2026-04-18,Night,91.85,26,26,0.0,360.0,6552.24,6912.24,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹6,552.24)",4,Low,505
Assembly_Line_11,2026-05-16,Morning,90.64,23,23,0.0,1080.0,5830.94,6910.94,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹5,830.94)",5,Low,506
Assembly_Line_11,2026-05-16,Morning,90.64,23,23,0.0,1080.0,5830.94,6910.94,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹5,830.94)",5,Low,506
Press_Line_19,2026-06-16,Night,92.13,27,27,0.0,240.0,6659.09,6899.09,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹6,659.09)",4,Low,507
Press_Line_19,2026-06-16,Night,92.13,27,27,0.0,240.0,6659.09,6899.09,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹6,659.09)",4,Low,507
Assembly_Line_18,2026-06-29,Morning,89.7,24,24,0.0,960.0,5923.08,6883.08,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹5,923.08)",5,Low,508
Assembly_Line_18,2026-06-29,Morning,89.7,24,24,0.0,960.0,5923.08,6883.08,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹5,923.08)",5,Low,508
Assembly_Line_13,2026-05-19,Afternoon,92.27,21,19,800.0,840.0,5225.56,6865.56,Production Loss Cost,"Downtime (₹800.00) + Scrap (₹840.00) + Prod. Loss (₹5,225.56)",8,Low,509
Press_Line_3,2026-06-26,Afternoon,93.42,26,26,0.0,240.0,6608.11,6848.11,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹6,608.11)",4,Low,510
Press_Line_3,2026-06-26,Afternoon,93.42,26,26,0.0,240.0,6608.11,6848.11,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹6,608.11)",4,Low,510
Press_Line_15,2026-06-18,Morning,91.88,24,24,0.0,840.0,5988.1,6828.1,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,988.10)",4,Low,511
Press_Line_15,2026-06-18,Morning,91.88,24,24,0.0,840.0,5988.1,6828.1,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,988.10)",4,Low,511
Assembly_Line_16,2026-06-18,Night,90.62,24,24,0.0,720.0,6000.0,6720.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹6,000.00)",5,Low,512
Assembly_Line_16,2026-06-18,Night,90.62,24,24,0.0,720.0,6000.0,6720.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹6,000.00)",5,Low,512
Press_Line_11,2026-06-09,Afternoon,93.56,25,25,0.0,360.0,6341.74,6701.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹6,341.74)",4,Low,513
Press_Line_11,2026-06-09,Afternoon,93.56,25,25,0.0,360.0,6341.74,6701.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹6,341.74)",4,Low,513
Press_Line_15,2026-06-01,Night,91.88,23,23,0.0,960.0,5738.1,6698.1,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹5,738.10)",4,Low,514
Press_Line_15,2026-06-01,Night,91.88,23,23,0.0,960.0,5738.1,6698.1,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹5,738.10)",4,Low,514
Assembly_Line_11,2026-05-29,Afternoon,91.8,25,25,0.0,360.0,6330.94,6690.94,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹6,330.94)",4,Low,515
Assembly_Line_11,2026-05-29,Afternoon,91.8,25,25,0.0,360.0,6330.94,6690.94,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹6,330.94)",4,Low,515
Press_Line_16,2026-05-03,Afternoon,92.01,22,22,0.0,1080.0,5610.66,6690.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹5,610.66)",4,Low,516
Press_Line_16,2026-05-03,Afternoon,92.01,22,22,0.0,1080.0,5610.66,6690.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹5,610.66)",4,Low,516
Assembly_Line_18,2026-06-07,Morning,90.68,25,25,0.0,480.0,6173.08,6653.08,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹6,173.08)",5,Low,517
Assembly_Line_18,2026-06-07,Morning,90.68,25,25,0.0,480.0,6173.08,6653.08,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹6,173.08)",5,Low,517
Press_Line_18,2026-05-30,Night,92.22,23,23,0.0,840.0,5774.19,6614.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,774.19)",4,Low,518
Press_Line_18,2026-05-30,Night,92.22,23,23,0.0,840.0,5774.19,6614.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,774.19)",4,Low,518
Press_Line_6,2026-05-16,Morning,92.34,24,24,0.0,600.0,5988.19,6588.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹5,988.19)",4,Low,519
Press_Line_6,2026-05-16,Morning,92.34,24,24,0.0,600.0,5988.19,6588.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹5,988.19)",4,Low,519
Press_Line_10,2026-07-07,Night,94.27,25,25,0.0,240.0,6311.88,6551.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹6,311.88)",3,Low,520
Press_Line_10,2026-07-07,Night,94.27,25,25,0.0,240.0,6311.88,6551.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹6,311.88)",3,Low,520
Press_Line_10,2026-06-20,Morning,93.21,20,20,0.0,1440.0,5061.88,6501.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,440.00) + Prod. Loss (₹5,061.88)",4,Low,521
Press_Line_10,2026-06-20,Morning,93.21,20,20,0.0,1440.0,5061.88,6501.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,440.00) + Prod. Loss (₹5,061.88)",4,Low,521
Assembly_Line_19,2026-05-26,Afternoon,92.8,25,25,0.0,240.0,6250.0,6490.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹6,250.00)",4,Low,522
Assembly_Line_19,2026-05-26,Afternoon,92.8,25,25,0.0,240.0,6250.0,6490.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹6,250.00)",4,Low,522
Assembly_Line_13,2026-06-11,Night,91.99,23,23,0.0,720.0,5725.56,6445.56,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,725.56)",4,Low,523
Assembly_Line_13,2026-06-11,Night,91.99,23,23,0.0,720.0,5725.56,6445.56,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,725.56)",4,Low,523
Assembly_Line_2,2026-05-13,Night,92.26,21,21,0.0,1080.0,5360.66,6440.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹5,360.66)",4,Low,524
Assembly_Line_2,2026-05-13,Night,92.26,21,21,0.0,1080.0,5360.66,6440.66,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹5,360.66)",4,Low,524
Press_Line_11,2026-06-09,Afternoon,93.33,22,22,0.0,840.0,5591.74,6431.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,591.74)",4,Low,525
Press_Line_11,2026-06-09,Afternoon,93.33,22,22,0.0,840.0,5591.74,6431.74,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,591.74)",4,Low,525
CNC_Milling_4,2026-07-10,Night,90.52,23,23,0.0,720.0,5699.37,6419.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,699.37)",5,Low,526
CNC_Milling_4,2026-07-10,Night,90.52,23,23,0.0,720.0,5699.37,6419.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,699.37)",5,Low,526
Assembly_Line_15,2026-06-17,Afternoon,90.88,23,23,0.0,720.0,5697.37,6417.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,697.37)",4,Low,527
Assembly_Line_15,2026-06-17,Afternoon,90.88,23,23,0.0,720.0,5697.37,6417.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,697.37)",4,Low,527
Assembly_Line_1,2026-04-28,Afternoon,91.39,25,25,0.0,240.0,6169.35,6409.35,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹6,169.35)",4,Low,528
Assembly_Line_1,2026-04-28,Afternoon,91.39,25,25,0.0,240.0,6169.35,6409.35,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹6,169.35)",4,Low,528
Assembly_Line_15,2026-07-13,Afternoon,90.57,22,22,0.0,960.0,5447.37,6407.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹5,447.37)",5,Low,529
Assembly_Line_15,2026-07-13,Afternoon,90.57,22,22,0.0,960.0,5447.37,6407.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹5,447.37)",5,Low,529
Assembly_Line_17,2026-04-27,Night,92.99,25,25,0.0,120.0,6273.26,6393.26,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹6,273.26)",4,Low,530
Assembly_Line_17,2026-04-27,Night,92.99,25,25,0.0,120.0,6273.26,6393.26,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹120.00) + Prod. Loss (₹6,273.26)",4,Low,530
CNC_Milling_8,2026-06-20,Night,90.42,22,22,0.0,960.0,5419.35,6379.35,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹5,419.35)",5,Low,531
CNC_Milling_8,2026-06-20,Night,90.42,22,22,0.0,960.0,5419.35,6379.35,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹960.00) + Prod. Loss (₹5,419.35)",5,Low,531
Press_Line_19,2026-06-09,Morning,92.12,23,23,0.0,720.0,5659.09,6379.09,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,659.09)",4,Low,532
Press_Line_19,2026-06-09,Morning,92.12,23,23,0.0,720.0,5659.09,6379.09,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,659.09)",4,Low,532
Assembly_Line_5,2026-07-07,Night,92.22,21,21,0.0,1080.0,5274.19,6354.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹5,274.19)",4,Low,533
Assembly_Line_5,2026-07-07,Night,92.22,21,21,0.0,1080.0,5274.19,6354.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹1,080.00) + Prod. Loss (₹5,274.19)",4,Low,533
Assembly_Line_16,2026-07-10,Morning,90.94,22,22,0.0,840.0,5500.0,6340.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,500.00)",4,Low,534
Assembly_Line_16,2026-07-10,Morning,90.94,22,22,0.0,840.0,5500.0,6340.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,500.00)",4,Low,534
Press_Line_1,2026-05-10,Night,92.4,22,22,0.0,840.0,5488.1,6328.1,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,488.10)",4,Low,535
Press_Line_1,2026-05-10,Night,92.4,22,22,0.0,840.0,5488.1,6328.1,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,488.10)",4,Low,535
Assembly_Line_13,2026-06-26,Afternoon,92.27,23,23,0.0,600.0,5725.56,6325.56,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹5,725.56)",4,Low,536
Assembly_Line_13,2026-06-26,Afternoon,92.27,23,23,0.0,600.0,5725.56,6325.56,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹600.00) + Prod. Loss (₹5,725.56)",4,Low,536
Press_Line_13,2026-05-01,Morning,94.06,22,22,0.0,720.0,5561.88,6281.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,561.88)",3,Low,537
Press_Line_13,2026-06-08,Morning,94.06,22,22,0.0,720.0,5561.88,6281.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,561.88)",3,Low,537
Press_Line_13,2026-05-01,Morning,94.06,22,22,0.0,720.0,5561.88,6281.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,561.88)",3,Low,537
Press_Line_13,2026-06-08,Morning,94.06,22,22,0.0,720.0,5561.88,6281.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,561.88)",3,Low,537
Assembly_Line_16,2026-04-23,Night,91.56,23,23,0.0,480.0,5750.0,6230.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹5,750.00)",4,Low,538
Assembly_Line_16,2026-04-23,Night,91.56,23,23,0.0,480.0,5750.0,6230.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹5,750.00)",4,Low,538
Assembly_Line_16,2026-04-23,Morning,91.25,22,22,0.0,720.0,5500.0,6220.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,500.00)",4,Low,539
Assembly_Line_16,2026-04-23,Morning,91.25,22,22,0.0,720.0,5500.0,6220.0,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,500.00)",4,Low,539
CNC_Milling_4,2026-06-12,Afternoon,91.18,23,23,0.0,480.0,5699.37,6179.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹5,699.37)",4,Low,540
CNC_Milling_4,2026-06-19,Night,91.18,23,23,0.0,480.0,5699.37,6179.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹5,699.37)",4,Low,540
CNC_Milling_4,2026-06-12,Afternoon,91.18,23,23,0.0,480.0,5699.37,6179.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹5,699.37)",4,Low,540
CNC_Milling_4,2026-06-19,Night,91.18,23,23,0.0,480.0,5699.37,6179.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹5,699.37)",4,Low,540
Press_Line_13,2026-04-25,Afternoon,94.48,23,23,0.0,360.0,5811.88,6171.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹5,811.88)",3,Low,541
Press_Line_13,2026-04-25,Afternoon,94.48,23,23,0.0,360.0,5811.88,6171.88,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹5,811.88)",3,Low,541
CNC_Milling_4,2026-05-10,Afternoon,90.85,22,22,0.0,720.0,5449.37,6169.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,449.37)",4,Low,542
CNC_Milling_4,2026-05-10,Afternoon,90.85,22,22,0.0,720.0,5449.37,6169.37,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,449.37)",4,Low,542
CNC_Milling_7,2026-06-19,Night,91.39,23,23,0.0,480.0,5669.35,6149.35,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹5,669.35)",4,Low,543
CNC_Milling_7,2026-06-19,Night,91.39,23,23,0.0,480.0,5669.35,6149.35,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹480.00) + Prod. Loss (₹5,669.35)",4,Low,543
CNC_Milling_13,2026-06-24,Night,89.61,21,21,0.0,840.0,5296.61,6136.61,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,296.61)",5,Low,544
CNC_Milling_13,2026-06-24,Night,89.61,21,21,0.0,840.0,5296.61,6136.61,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,296.61)",5,Low,544
Press_Line_18,2026-05-17,Afternoon,93.26,23,23,0.0,360.0,5774.19,6134.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹5,774.19)",4,Low,545
Press_Line_18,2026-05-17,Afternoon,93.26,23,23,0.0,360.0,5774.19,6134.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹5,774.19)",4,Low,545
Press_Line_7,2026-06-06,Night,92.65,23,23,0.0,360.0,5735.29,6095.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹5,735.29)",4,Low,546
Press_Line_7,2026-06-06,Night,92.65,23,23,0.0,360.0,5735.29,6095.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹360.00) + Prod. Loss (₹5,735.29)",4,Low,546
Assembly_Line_3,2026-04-23,Night,93.06,23,23,0.0,240.0,5853.05,6093.05,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹5,853.05)",4,Low,547
Assembly_Line_3,2026-04-23,Night,93.06,23,23,0.0,240.0,5853.05,6093.05,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹240.00) + Prod. Loss (₹5,853.05)",4,Low,547
Press_Line_6,2026-06-18,Afternoon,92.6,21,21,0.0,840.0,5238.19,6078.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,238.19)",4,Low,548
Press_Line_6,2026-06-18,Afternoon,92.6,21,21,0.0,840.0,5238.19,6078.19,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹840.00) + Prod. Loss (₹5,238.19)",4,Low,548
Assembly_Line_14,2026-07-15,Afternoon,90.46,21,21,0.0,720.0,5356.29,6076.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,356.29)",5,Low,549
Assembly_Line_14,2026-07-15,Afternoon,90.46,21,21,0.0,720.0,5356.29,6076.29,Production Loss Cost,"Downtime (₹0.00) + Scrap (₹720.00) + Prod. Loss (₹5,356.29)",5,Low,549
